"default","student","balance","income"
"No","No",949.314976716357,50404.2787609121
"No","No",252.376727131597,39723.4837311651
"No","No",1162.56797548573,21753.5283456455
"No","Yes",1244.35956262629,19232.0474392262
"No","No",578.495565421087,46030.8812771014
"No","No",443.900952937401,50768.4448744471
"No","No",1316.0892527487,41314.1695220835
"No","No",904.424080886182,56062.0165312447
"No","Yes",1037.9745946763,15580.7688790303
"No","No",842.985664608997,42682.1420130652
"No","Yes",1258.5287351543,10920.9645851391
"No","Yes",297.390738058888,19383.7911466926
"Yes","Yes",1553.34965666218,18091.9437361812
"No","Yes",684.935381218755,21908.5715872975
"No","No",1265.50126447533,32910.3974372661
"No","No",362.611151080774,39296.0779934241
"No","No",1532.91620917717,22080.9217712123
"No","Yes",1341.6157387998,26319.0155875505
"No","Yes",1086.16110772543,23576.7867298481
"No","No",496.001762649659,32818.157065104
"No","No",1597.05208352263,50827.8075383476
"No","Yes",2092.4585301161,14514.7699586373
"No","Yes",1019.98429310496,23795.4224757891
"No","No",765.233878264981,29096.4172613222
"No","No",928.964969607818,46709.4802764204
"No","Yes",1787.20193794362,17553.607248986
"No","No",628.136803682396,38436.1914515465
"No","No",351.82039602293,30513.5179302546
"No","Yes",265.503922870572,23775.4355664208
"No","Yes",1886.5505699102,6467.14966324312
"No","No",57.647049217624,38218.1844732497
"No","No",933.827036002857,57377.4327774162
"No","Yes",996.232072600701,10707.9426639873
"No","Yes",1033.05628347808,15453.0337037444
"No","Yes",824.518400683749,20689.7242231995
"No","No",358.647641719878,56331.7787681505
"No","No",1393.36946267428,43439.6740696835
"No","No",332.413825874447,37129.1511776559
"No","No",1215.08894988552,39002.4969645977
"No","Yes",1793.78940473659,22740.5485627044
"No","No",874.174254976681,33821.9060145171
"Yes","Yes",1893.94295526224,12399.1247374186
"No","No",1119.6134259786,32213.2290285762
"No","No",234.699320726285,28098.893254432
"No","Yes",874.017163849367,24635.3110317565
"No","No",1283.228886582,47514.9933659047
"No","Yes",1326.55808330628,25853.1425435955
"No","No",1263.79824190405,47203.8202849677
"No","Yes",1145.27901777596,12906.2041393171
"No","No",1118.85173810187,30558.3838568659
"No","No",753.83229649878,46957.2818757947
"No","No",1039.23790961497,50653.9137882032
"No","Yes",1947.07267886716,13157.9565570619
"No","No",864.777442376434,32120.2941224717
"No","No",1165.85183799472,48855.5094451628
"No","No",1101.43879639113,39045.9939051909
"No","No",438.516508307876,36838.8820335319
"No","No",750.720008151587,47876.8958940807
"No","Yes",743.415446250591,19610.1799781656
"No","No",1371.3510156933,34955.4078971076
"No","No",673.384203313401,34891.5427807964
"No","No",1208.22057225773,36402.7452329903
"No","Yes",483.420566632934,12596.9340146603
"No","No",1394.07975394572,27179.4287768602
"No","Yes",1405.31717376017,17933.2370088231
"No","No",736.392672850291,32026.963957527
"No","Yes",1167.34909040544,16356.9305659673
"No","No",1031.86993245697,46725.3740229681
"No","Yes",0,17189.3713959353
"No","No",0,51226.7616106643
"No","No",1334.9507305498,51086.4446460526
"No","Yes",997.936283119464,25788.3631535607
"No","No",419.444569831827,47155.6922177728
"Yes","Yes",1806.92184567205,11506.2177502211
"No","No",474.495395966397,43522.4623780293
"No","Yes",531.358419832627,11420.5686950673
"No","No",880.581024417902,49547.1760151448
"No","Yes",1491.16610501992,18171.6222280094
"No","No",976.902807317222,32837.1655487296
"No","Yes",642.382285890744,13563.4632874001
"No","Yes",1670.82999110515,11385.8802715792
"No","No",1285.37127902736,39925.203396523
"No","No",199.594525689419,27579.3533932148
"No","No",66.5131134234801,29670.6988318902
"No","No",577.531956379148,22111.8669113285
"No","No",1142.61630705206,42053.5704731481
"No","No",767.139212107638,49171.978177546
"No","Yes",851.338372167527,22829.0247831648
"No","No",683.942140800258,35232.8351834229
"No","No",485.44043108254,38656.4546259537
"No","No",0,49772.9747466163
"No","Yes",915.147661540853,21545.7173616191
"No","No",1143.52956232014,38663.2286266236
"No","No",365.242329763141,27027.4080555126
"No","No",661.104187133466,42945.5702924694
"No","No",964.766019325237,49646.8065727842
"No","No",1044.78688912355,41148.5400571297
"No","No",201.80740022199,71878.7726357675
"No","No",655.662247318421,54844.2047262558
"No","No",10.9057992239271,48181.6891524716
"No","No",528.40443472107,41066.7319025751
"No","No",728.356058470814,32388.6157596306
"No","No",938.386763627777,18594.127976644
"No","Yes",359.936375470556,26500.2087376331
"No","No",1185.1493653956,32467.4177408487
"No","Yes",811.046695390703,21263.0991404914
"No","Yes",1089.83145380546,15056.0778671339
"No","Yes",288.318814270766,18356.5652468838
"No","No",351.959107430178,29281.0307109066
"No","No",977.19550210948,58658.7501507598
"No","No",919.67240486341,40573.179445659
"No","No",800.243337878895,19051.3239981764
"No","No",771.825496903894,40520.8094002804
"No","No",585.869313047934,67100.6852055329
"No","No",1077.81237937944,26518.0802779105
"No","No",907.306758410301,28461.2937369726
"No","No",838.017911018859,42232.9415102544
"No","No",1006.93493132388,25733.347810803
"No","No",712.412048874675,42352.0914911586
"No","No",508.453244165149,31966.400879379
"Yes","No",1476.50978220195,42984.4128511994
"No","No",1224.47123850969,37088.0532034538
"No","No",636.309343984964,50040.4197931458
"No","No",1609.69881514507,60123.6273023235
"No","Yes",885.212531955794,11774.4165700229
"No","Yes",137.039372229701,10994.794100075
"No","Yes",988.89562982093,19449.1791846268
"No","Yes",563.290133206154,22323.8335480741
"No","No",309.782353880228,33671.5626141523
"No","Yes",821.257288150696,17347.4394608849
"No","No",434.189904174905,42205.2648924287
"Yes","Yes",1321.53537905713,23735.1598892282
"No","No",549.853837247715,50084.3895096604
"No","No",1170.01902164463,48445.2168744962
"No","No",1238.37188710574,42321.5271544434
"No","Yes",0,15698.9812337332
"No","No",803.946256032651,42286.2878154554
"No","Yes",1456.00596108476,15069.8828890755
"No","No",954.330590043764,27180.5459647451
"No","No",1224.93071142997,44002.654530336
"No","No",796.390802627468,47600.4945153565
"No","No",461.026219252558,15755.647226184
"No","No",468.285776829294,23336.030005624
"No","No",321.012762881255,30275.5418828184
"No","No",1653.43470936577,44965.0323623953
"No","No",1190.5362188905,41630.2828343243
"No","No",178.047346838311,35401.7089664284
"No","Yes",1447.85678228622,24669.8420252258
"No","No",0,56043.9102166148
"No","No",282.30768016583,38099.1433107002
"No","No",28.7388025495519,41809.2041766343
"No","Yes",1279.31680609639,17837.0345506092
"No","No",0,36061.7007635649
"No","No",1470.34814886117,49018.8018455176
"No","Yes",405.568290094582,20523.9123131832
"No","Yes",509.172294671135,19962.8178766147
"No","No",1207.15084223977,29875.3790445721
"No","No",546.37505990967,37524.4343166153
"No","No",86.9186579694452,34638.903904325
"No","No",418.823888877566,56320.6338597974
"No","No",0,56412.0075265771
"No","No",41.6514375126486,47522.0236650279
"No","No",906.745807676788,38881.0110720928
"No","Yes",1499.85634865852,25156.7364373756
"No","No",1561.63131934766,32952.8407694823
"No","Yes",1615.50480202178,19566.1579588502
"No","No",766.096021086797,41435.591897162
"Yes","Yes",1807.70584411186,21849.4816313093
"No","No",594.916782631428,43152.5332365085
"No","No",1458.67564680684,57786.3231230033
"No","No",901.288508994425,44594.3480307008
"No","No",32.99359889857,31644.7706159164
"No","No",1050.2685247574,59401.1956734579
"No","No",1329.09676232805,60321.6132109193
"No","No",410.935624537375,39076.2728228248
"No","No",1591.82828968015,27668.4417692371
"No","No",561.989745355229,40446.0087799328
"No","Yes",592.170002642002,18684.2356401468
"No","No",624.696396360594,30763.4651232863
"No","No",1433.74049679502,39445.0840889239
"No","Yes",635.362156102893,13912.2185315797
"No","No",982.968718072735,50700.1738622413
"No","No",877.415879371153,22997.9450275693
"No","No",433.429970678414,49209.2563988888
"No","No",951.313044194811,25540.8159627897
"No","No",205.006264369155,36554.6265286998
"No","Yes",1214.7833466882,11789.449842704
"No","No",974.897205649927,26921.3658786339
"No","Yes",470.107181330254,16014.1133107149
"No","No",0,30684.7305500516
"No","No",1666.22422994917,34918.432526347
"No","No",798.659894709359,17463.0213544847
"No","No",286.267421594117,47960.4382132519
"No","No",908.572629442983,48426.9274352118
"No","No",78.7464414361228,41335.2624810457
"No","Yes",1051.42596467127,6583.87443801092
"No","No",1301.15829550987,28673.6459846632
"No","Yes",1506.69167525026,20680.1826452459
"No","No",0,29901.3994159427
"No","Yes",0,15759.9151700449
"No","No",182.890963170823,21286.8499922913
"No","Yes",1468.96935473959,15977.6625508514
"No","No",1291.24433825788,42098.4789481663
"No","No",608.958315930244,24975.6464069233
"No","No",713.720610164183,17753.767315476
"No","No",1446.64670417993,28951.7273811312
"No","Yes",889.292843041319,14273.2937150958
"No","No",1219.63445995773,47936.306775547
"No","Yes",533.007580306485,20556.4171504616
"No","No",1024.14382177552,45585.9687697656
"No","Yes",510.296040090535,19682.5608310299
"No","No",797.347588529402,35177.4099946928
"No","Yes",1686.60887402386,22175.1316000617
"No","No",530.547329206817,44627.5626446297
"No","No",1332.53107136617,36974.6082048979
"No","No",1401.34680959927,31403.0654839952
"No","No",586.811387065307,40353.3504780337
"No","No",628.419545661226,34756.2476400261
"No","Yes",1193.30792924147,16430.01599162
"No","Yes",666.424383991103,19177.6793706387
"No","Yes",1017.66711978071,13553.09142624
"No","No",648.34461282168,18843.606232431
"No","No",952.138822970475,28642.3637962168
"No","Yes",1492.06585380683,11615.9834652312
"No","Yes",171.598895068837,24809.1145254887
"No","Yes",1231.28109427322,15716.5322596172
"Yes","No",1833.64654831254,43539.7843334378
"No","Yes",633.170443606051,23694.3252385599
"No","No",655.20772780495,30593.1475751348
"No","No",331.407086136963,20588.1718710621
"No","No",1213.36264204807,33527.4888071951
"No","No",881.649854860828,50114.7005356449
"No","Yes",1799.361875875,14250.199392948
"No","No",1165.93650402873,42252.2627098774
"No","Yes",758.673477864191,24166.7623021281
"No","No",269.290141295066,43778.7328806282
"No","Yes",1043.88098357702,27380.4700856437
"No","No",893.114550360715,43511.6521648528
"No","Yes",728.467137692598,15958.7470001168
"No","No",413.752193061782,44803.3602792581
"No","No",97.2648758399586,37468.1802348357
"No","No",765.046486164449,44870.6842914765
"No","Yes",1054.48505359921,10997.4040673927
"No","Yes",649.530745027353,13408.6629471632
"No","No",742.38409994638,34265.3623052066
"No","No",1016.4637019272,49635.1048515898
"No","No",636.304309844044,52011.0692162142
"No","No",976.428533159154,31897.566033739
"No","No",1197.81805113426,37487.6505399685
"No","No",483.454879073622,44281.3465718496
"No","No",1239.49238918487,40312.2302286101
"No","No",942.387354970361,34685.8679609533
"No","No",712.131245668675,48835.9928900325
"No","No",214.981790411236,46693.9377394772
"No","No",558.338857384781,38284.6755343357
"No","Yes",1134.5597310429,20964.2127023783
"No","No",523.647651791954,37590.8199380363
"No","No",593.160786354557,46475.03132161
"No","Yes",868.712519648453,13025.5249765279
"No","No",607.721136462867,41791.8877368967
"No","No",1059.80410067008,64315.0262055869
"No","Yes",0,29106.5837352519
"No","No",1141.7438167848,45455.1630728873
"No","No",1127.25955558426,47545.8468044751
"No","No",456.915217880585,42506.8631535506
"No","Yes",385.397521456814,13739.1661351729
"No","No",705.996771687683,53423.149800625
"No","No",742.562223947455,48207.6150768854
"No","Yes",1310.39973378749,24267.777757484
"No","No",670.982468145979,55003.0913231936
"No","No",441.725465566661,39307.5040375216
"No","No",1075.71843059287,38020.7235915033
"No","Yes",675.240691942867,18827.781887281
"Yes","No",1377.68001967136,41435.2694991584
"No","No",302.399908922779,32048.7421630936
"No","No",910.230777507496,46274.3436016861
"No","No",812.52823846174,58338.925779377
"No","Yes",1298.51626554485,18755.7676358519
"No","No",679.827666865443,43692.5363856043
"No","No",1187.28392841327,56503.5729486472
"No","Yes",813.185316292918,24823.7991709967
"No","Yes",893.708471146775,16399.778520564
"No","Yes",894.657334725516,23656.8418118625
"No","Yes",0,18495.7798208196
"No","Yes",1179.16120481058,16923.402492625
"No","No",1067.3790343619,56291.602012056
"No","Yes",1291.60714177539,16114.0242798708
"No","No",119.47192587933,47761.1499926396
"No","No",343.72428475339,53705.4596253535
"No","No",1699.30157218096,29196.081852041
"No","No",1558.59698527099,38880.4448720673
"No","Yes",1455.50462316194,13555.3356922271
"No","No",1079.37274393436,66134.7178932348
"No","No",508.153059619727,52772.2614547636
"No","No",965.012755605124,32549.5515102086
"No","No",553.649019153505,47021.4918151893
"No","Yes",920.778967083772,14194.8691528619
"No","No",637.338107076551,49657.3942823564
"No","No",744.44020589283,40280.2669976661
"No","No",1529.1526518707,43826.2912683102
"No","No",755.356991705821,53091.5152898842
"No","No",69.5617975429155,49074.2475961957
"No","Yes",1567.21198212064,15877.7864757816
"No","No",429.352532991566,17208.7140267255
"No","No",1348.30355448988,39165.6591737614
"No","No",1068.10797157273,37863.4478466063
"No","No",1074.79140055745,25715.1774543536
"No","No",395.884601970322,34555.8269729204
"No","No",1047.13677049326,46567.9250408872
"No","Yes",1518.62963981646,18925.4900066106
"No","No",964.046253454033,46501.9112011749
"No","Yes",1099.54290396258,25314.8449400213
"No","No",737.176958218147,54160.8578903793
"No","No",587.753816447594,38885.6592059653
"No","No",1177.08837749571,29949.497842595
"No","Yes",1182.00008160582,18102.833748716
"No","No",351.288800597847,30345.6989047543
"No","No",658.023632747905,30391.6317592047
"No","Yes",9.5140328909888,24581.9771065443
"No","No",515.58028071252,43509.0439815997
"No","No",312.127697020277,37743.5081225188
"No","No",820.691852133479,28064.7322000798
"No","No",1498.56503628008,39948.9779866269
"No","No",1090.54796975797,20027.7563910929
"No","Yes",717.339189620971,18382.187193365
"No","No",631.596908174781,30517.2294190789
"No","No",1118.92980278403,49988.0913273555
"No","Yes",496.516313708831,12862.0265626775
"No","Yes",524.173510127699,8272.09032088846
"No","No",1021.22009993951,47650.0025308944
"No","No",749.883065470362,28580.921921531
"No","No",181.724438911984,36858.0586734834
"No","No",1555.83618423158,30110.9602923828
"No","No",895.746675008825,35531.8370865647
"No","Yes",400.904548807575,20912.2886482642
"No","No",540.237503974576,32931.8753767927
"No","No",403.810034348588,40535.1661684496
"No","Yes",1218.54316488104,14063.1168892943
"No","Yes",1252.34417144086,17621.5295944567
"No","Yes",384.590932449319,21364.2300923962
"No","No",319.030066005898,27401.1167743525
"No","Yes",850.839296206177,19413.2039354365
"No","No",1072.82262116598,54527.9792844031
"No","No",1637.31945384267,43364.9561247752
"No","Yes",600.956313060787,21613.9136094683
"No","No",1014.72519283073,40223.9927344649
"No","No",1311.45127913014,47805.7978452956
"No","Yes",1084.54298048584,17410.8465778844
"No","Yes",1302.0867477865,21949.2769081235
"No","Yes",329.785853938403,16476.9869115811
"No","No",625.846305544569,34245.8428734237
"No","Yes",777.64273092137,18190.645274987
"No","Yes",1161.88110072523,13499.8301473532
"No","No",138.588586671783,38437.9918872461
"No","Yes",740.057881955935,24710.119000646
"No","No",824.987976975462,42408.8955441622
"No","No",1292.16016111276,39387.6882367056
"No","No",528.060825176608,34016.8887465416
"No","No",708.851823990675,36322.3491334553
"No","Yes",1066.19424074312,16736.4338383772
"No","No",1072.57277447481,38483.4617230819
"No","Yes",1315.47627172776,27959.6434664187
